en,ml,pr,WER,CER,BLEU
Madya vilppana naale muthal; ple sttorilum aapu sttorilum aapu innu muthal,മദ്യ വിൽപ്പന നാളെ മുതൽ; പ്ലേ സ്റ്റോറിലും ആപ് സ്റ്റോറിലും ആപ് ഇന്നു മുതൽ,മദ്യ വിൽപ്പനന നാലെ മുതൽ; പിലെ സ്റ്റോറിലും ആപു സ്റ്റോറിലും ആപു ഇന്ന് മുതൽ,54.54545454545454,9.859154929577464,2.818780157629645
Yuddhabheethiyilekku veendum athir‍tthi; inth-chyna synika balaabalam engane?,യുദ്ധഭീതിയിലേക്ക് വീണ്ടും അതിര്‍ത്തി; ഇന്ത്യ-ചൈന സൈനിക ബലാബലം എങ്ങനെ?,യുദ്ധഭീതിയിലേക്ക് വീണ്ടും അതിർ‍ത്തി; ഇന്ത്-ചൈന സൈനിക ബലാബലം എങ്ങനെ?,28.57142857142857,4.3478260869565215,20.556680845025987
Attappaatiyil kaattaanayetthi maangayum paashan phroottum thinnu; veetum thakartthu,അട്ടപ്പാടിയിൽ കാട്ടാനയെത്തി മാങ്ങയും പാഷൻ ഫ്രൂട്ടും തിന്നു; വീടും തകർത്തു,അട്റപ്പാടിയിിൽ കാട്ടാനയെത്തി മാങ്ങയും പാഷൻ ഫ്രൂട്ടും തിന്നു; വീട്ംു തകർത്ത്,37.5,6.8493150684931505,51.697315395717055
Saudiyil‍ 37 vayasulla kannoor svadeshi maricchu; galphil maranam 127 aayi,സൗദിയില്‍ 37 വയസ്സുള്ള കണ്ണൂർ സ്വദേശി മരിച്ചു; ഗൾഫിൽ മരണം 127 ആയി,സൌദിയിൽ‍ 37 വയസുള്ള കണ്ണൂർ സ്വദേശി മരിച്ചു; ഗാൽിൽ മരണം 127 ആയി,30.0,10.76923076923077,18.25741858350554
Joon‍ 1 muthal‍ aaraadhanaalayangal‍ thurakkaan‍ pradhaanamanthiyute anumathi theti kar‍naataka,ജൂണ്‍ 1 മുതല്‍ ആരാധനാലയങ്ങള്‍ തുറക്കാന്‍ പ്രധാനമന്ത്രിയുടെ അനുമതി തേടി കര്‍ണാടക,ജൂൺ‍ 1 മുതൽ‍ ആരാധനാലയങ്ങൾ‍ തുറക്കാൻ‍ പ്രധാനമന്ത്ഇയയയെ അനുമതി തതറി കാർ‍നാടകക,77.77777777777779,22.78481012658228,2.8517539529041507
"Saamoohika akalam venda, vimaanatthinullil vyrasu patarilla: yues","സാമൂഹിക അകലം വേണ്ട, വിമാനത്തിനുള്ളിൽ വൈറസ് പടരില്ല: യുഎസ്","സാമൂഹിക അകലം വേണ്ട, വിമാനത്തിനുള്ളില് വിരസസ പടടിറ്ലല: യൂയ്്",57.14285714285714,19.298245614035086,16.348126556655487
Pravaasikalotu vanchana; ithu kerala modaline ottikkotukkal‍: vimar‍shicchu tharoorum,പ്രവാസികളോട് വഞ്ചന; ഇത് കേരള മോഡലിനെ ഒറ്റിക്കൊടുക്കല്‍: വിമര്‍ശിച്ച് തരൂരും,പ്രവാസികളോട് വഞ്ചന; ഇത് കേരള മോഡലിനെ ഒറ്റിക്കോട്ക്കൾ‍: വിമാ‍ശിച്ചു തരൂരും,25.0,9.333333333333334,54.10822690539396
‘pani’ undenkil kuppi kittilla; madyavitharanatthinu bavko nirdeshangal‍,‘പനി’ ഉണ്ടെങ്കിൽ കുപ്പി കിട്ടില്ല; മദ്യവിതരണത്തിന് ബവ്കോ നിർദേശങ്ങള്‍,‘പാന’ ഉണ്ടെങ്കിൽ കുപ്പി കിട്ടില്ല; മദ്യവിതരണത്തിന് ബാവകകക നിർദേശങ്ങൾ‍,42.857142857142854,10.144927536231885,41.113361690051974
Thettu cheythittilla; bandhukkalkku munnil pottikkaranju sooraj,തെറ്റു ചെയ്തിട്ടില്ല; ബന്ധുക്കൾക്കു മുന്നിൽ പൊട്ടിക്കരഞ്ഞ് സൂരജ്,തെറ്റ് ചെയ്തിട്ടില്ല; ബന്ധുക്കൾക്ക് മുന്നിൽ പൊട്ടിക്കരഞ്ഞു സൂരാ്,66.66666666666666,6.25,4.854917717073234
Karutthavar‍gakkaarane kaal‍muttinatiyil‍ njericchu konnu poleesukaaran‍: njettippikkunna vidiyo,കറുത്തവര്‍ഗക്കാരനെ കാല്‍മുട്ടിനടിയില്‍ ഞെരിച്ചു കൊന്ന് പൊലീസുകാരന്‍: ഞെട്ടിപ്പിക്കുന്ന വിഡിയോ,കരുത്തവർ‍ഗക്കാരനെ കാൽ‍മുട്ടിനടിിിയിൽ‍ ഞെരിച്ചു കൊന്നു പോലീസുകാരൻ‍: ഞെട്ടിപ്പിക്കുന്ന വിടിയോ,71.42857142857143,15.053763440860216,3.9281465090051313
40 perkku kovidu; keralatthil rogam baadhicchavarute ennam 1000 katannu,40 പേർക്ക് കോവിഡ്; കേരളത്തിൽ രോഗം ബാധിച്ചവരുടെ എണ്ണം 1000 കടന്നു,40 പേർക്കു കോവിട്; കേരളത്തിൽ രോഗം ബാധിച്ചവരുടടെ എണ്ണം 1000 കടന്ന്,44.44444444444444,6.25,7.583235673413396
Kovidil‍ keralatthin‍rethu kallakkanakku; pravaasikale karuvaakkunnu: vi.Muraleedharan‍,കോവിഡില്‍ കേരളത്തിന്‍റേത് കള്ളക്കണക്ക്; പ്രവാസികളെ കരുവാക്കുന്നു: വി.മുരളീധരന്‍,കോവിഡിൽ‍ കേരളത്തിന‍റെത്ത കള്ളക്കണക്കു; പ്രവാസികളെ കരുവാക്കുന്നു: വി.മുരളീധരൻ‍,66.66666666666666,10.126582278481013,8.633400213704503
Samsthaanatthu saahacharyam gurutharam; manthisabhayil‍ aashanka pankittu aarogyamanthi,സംസ്ഥാനത്ത് സാഹചര്യം ഗുരുതരം; മന്ത്രിസഭയില്‍ ആശങ്ക പങ്കിട്ട് ആരോഗ്യമന്ത്രി,സംസ്ഥാനത്ത് സാഹചര്യം ഗുരുതരം; മാ്ത്ഇസഭയിൽ‍ ആശങ്ക പങ്കിട്ടു ആരോഗ്യമന്ത്ഐ,42.857142857142854,10.81081081081081,17.56720523942792
Taankar lori kaarilum bykkilum iticchu kaar yaathrakkaaran maricchu,ടാങ്കർ ലോറി കാറിലും ബൈക്കിലും ഇടിച്ച് കാർ യാത്രക്കാരൻ മരിച്ചു,ടാങ്കർ ലോറി കാറിലും ബൈക്കിലും ഇടിച്ചച കാർ യാത്രക്കാരൻ മരിച്ചു,12.5,1.639344262295082,50.0
‘paavappettavarkku buddhimuttundaakilla; chelavu thaangaan kazhiyunnavarilninne eetaakkoo’,‘പാവപ്പെട്ടവർക്ക് ബുദ്ധിമുട്ടുണ്ടാകില്ല; ചെലവ് താങ്ങാൻ കഴിയുന്നവരിൽനിന്നേ ഈടാക്കൂ’,‘പാവപ്പെട്ടവർക്ക് ബുദ്ധിമുട്ടുണ്ടാകകല്ലല; ചെലവ് താങ്ങാൻ കഴിയുന്നവരിൽനിന്നെ ഈറ്റാക്കൂ’,50.0,7.317073170731707,9.554427922043669
Ethu praayakkaarilaanu kovidu rooksham? Kootuthal apakatam purushanmaarkko?,ഏതു പ്രായക്കാരിലാണ് കോവിഡ് രൂക്ഷം? കൂടുതൽ അപകടം പുരുഷന്മാർക്കോ?,ഇത് പ്രായക്കാരിലാണ് കോവിട് രൂക്ഷം? കൂടുത്തൽ അപകടം പുരുഷന്മാർക്കോ?,42.857142857142854,7.936507936507936,8.307018474412793
"Vayanaat: mumbyyile svakaarya aashupathri piaaro, bhaarya, makan‍ ennivarkku kovid","വയനാട്: മുംബൈയിലെ സ്വകാര്യ ആശുപത്രി പിആർഒ, ഭാര്യ, മകന്‍ എന്നിവർക്ക് കോവിഡ്","വയനാട്: മുംബിിിയലല സ്വകാര്യ ആശുപത്രി പിയാറ, ഭാര്യ, മകൻ‍ എന്നിവർക്ക് കോവിഡ്",33.33333333333333,12.162162162162163,7.936880926086218
Drushyangal parishodhicchaal vyakthamaakum: muraleedharanu marupatiyumaayi mukhyamanthi,ദൃശ്യങ്ങൾ പരിശോധിച്ചാൽ വ്യക്തമാകും: മുരളീധരന് മറുപടിയുമായി മുഖ്യമന്ത്രി,ദൃശ്യങ്ങൾ പരിശോധിച്ചാൾ വ്യക്തമാകും: മുരളീധരന് മറുപടിിുമായി മുഖ്യമന്ത്ഐ,50.0,5.633802816901409,9.554427922043669
Pravaasikal‍ kvaaranteen‍ chelavu vahikkanamenna mukhyamanthiyute prasthaavana krooratha: e.Ke.Aantani,പ്രവാസികള്‍ ക്വാറന്റീന്‍ ചെലവ് വഹിക്കണമെന്ന മുഖ്യമന്ത്രിയുടെ പ്രസ്താവന ക്രൂരത: എ.കെ.ആന്റണി,പ്രവാസികൾ‍ ക്വാരന്റീൻ്‍ ചെലവ് വഹിക്കണമെന്ന മുഖ്യമന്ത്ഇയയയെ പ്രസ്താവന ക്രൂരത: ഈ.കേ.ആന്റണി,50.0,11.11111111111111,8.307018474412793
Leaakdaun‍ anchaamghattam?: 31nu pradhaanamanthi‌ raajyatthe abhisambodhana cheyyum,ലോക്ഡൗണ്‍ അഞ്ചാംഘട്ടം?: 31ന് പ്രധാനമന്ത്രി‌ രാജ്യത്തെ അഭിസംബോധന ചെയ്യും,ലിയക്ടൌൺ‍ അഞ്ചാംഘട്ടം?: 31ന് പ്രധാനമന്ത്ഐ‌ രാജ്യത്തെ അഭിസംബോധന ചെയ്യും,28.57142857142857,11.11111111111111,20.556680845025987
Lokatthe ettavum chooteriya nagaramaayi churu; chuttupolli raajasthaan,ലോകത്തെ ഏറ്റവും ചൂടേറിയ നഗരമായി ചുരു; ചുട്ടുപൊള്ളി രാജസ്ഥാൻ,ലോകത്തെ ഏറ്റവും ചൂട്ടേറി നഗരമായി ചുരു; ചുട്ടുപൊള്ളി രാജസ്ഥാൻ,14.285714285714285,5.084745762711865,48.8923022434901
Duritham vivaricchu ke.Surendranu katthezhuthi; vimaanatthil israyelil ninnu naattilekku,ദുരിതം വിവരിച്ച് കെ.സുരേന്ദ്രന് കത്തെഴുതി; വിമാനത്തിൽ ഇസ്രയേലിൽ നിന്ന് നാട്ടിലേക്ക്,ദുരിതം വിവരിച്ചു കേ.സുരേന്ദ്രന് കത്തെഴുതി; വിമാനത്തിൽ ഇസ്രയേലിൽ നിന്ന് നാട്ടിലേക്ക്,25.0,2.4096385542168677,54.10822690539396
"Anjjana nerittathu keaatumkrooratha; maranamalla, kolapaathakam: modikku paraathiyumaayi mini","അഞ്ജന നേരിട്ടത് കൊടുംക്രൂരത; മരണമല്ല, കൊലപാതകം: മോദിക്കു പരാതിയുമായി മിനി","അജ്ജന നേരിട്ടത് കെആടുംക്ൂൂരത; മരണമല്ല, കൊലപാതകം: മോദിക്കു പരാതിയുമായി മിനി",25.0,4.054054054054054,54.10822690539396
Trojan kuthiraye kshanicchu varutthunnu: thelankaana sarkkaarine vimarshicchu kotathi,ട്രോജൻ കുതിരയെ ക്ഷണിച്ചു വരുത്തുന്നു: തെലങ്കാന സർക്കാരിനെ വിമർശിച്ച് കോടതി,ട്രോജൻ കുതിരയെ ക്ഷണിച്ചു വരുത്തുന്നു: തെലങ്കാണ സർക്കാരിനെ വിമർശിച്ചു കോട്തതത,37.5,6.756756756756757,36.55552228545123
"Chynaykkethire honkongine karuvaakki yuesu; padavi poyi, van nashtam","ചൈനയ്ക്കെതിരെ ഹോങ്കോങ്ങിനെ കരുവാക്കി യുഎസ്; പദവി പോയി, വൻ നഷ്ടം","ചൈയയ്ക്കെതിരെ ഹോൺകകോ്ങിനെ കരുവാക്കി യുഎസു; പദവി പോയി, വാ നഷ്ടം",50.0,9.523809523809524,6.985342056580097
"Phraan‍sine marikatannu inth, onpathaamathu; aaraam dinavum aaraayiratthilere kes","ഫ്രാന്‍സിനെ മറികടന്ന് ഇന്ത്യ, ഒൻപതാമത്; ആറാം ദിനവും ആറായിരത്തിലേറെ കേസ്","ഫ്രാൻ‍സിനെ മറികടന്ന് ഇന്ത്, ഒൻപതാമത്ത്; ആറാം ദിനവും ആറായിരത്തിലേറെ കേസ്",37.5,7.042253521126761,36.55552228545123
"Bav‌kyoovinu mosham thutakkam; haangaayennu paraathi, bukkingu thatasappetunnu","ബവ്‌ക്യൂവിന് മോശം തുടക്കം; ഹാങ്ങായെന്ന് പരാതി, ബുക്കിങ് തടസ്സപ്പെടുന്നു","ബാവ്‌ക്യൂവിന് മോശം തുടക്കം; ഹാങ്ങായെന്ന് പരാതി, ബുക്കിങ്ങ് തടസപ്പെടുന്ന്",42.857142857142854,8.450704225352112,41.113361690051974
Paarttiye chathicchaal‍ drohikkum: pi.Ke.Shashi; nirodhanaajnja lamghicchu pothuyogam,പാർട്ടിയെ ചതിച്ചാല്‍ ദ്രോഹിക്കും: പി.കെ.ശശി; നിരോധനാജ്ഞ ലംഘിച്ച് പൊതുയോഗം,പാർട്ടിയെ ചതിി്ച്ൽൽ‍ ദ്രോഹിക്കും: പി.കേ.ശാഷി; നിരോധനാജ്ഞ ലംഘിച്ചു പൊതുയോഗം,42.857142857142854,10.95890410958904,4.6713797772820005
Nilatthu veena pazhsu kykkalaakki mungi; sisitivi kutukki,നിലത്തു വീണ പഴ്സ് കൈക്കലാക്കി മുങ്ങി; സിസിടിവി കുടുക്കി,നിലത്ത് വീണ പഴ്സ് കൈയ്കലാക്കി മുങ്ങി; സിസിറ്വിവി കുടുക്കി,42.857142857142854,9.090909090909092,8.307018474412793
Nagarahrudayatthil‍thanne kanchaavu valar‍tthiya nilayil; nattathu leaakdaunil,നഗരഹൃദയത്തില്‍തന്നെ കഞ്ചാവ് വളര്‍ത്തിയ നിലയിൽ; നട്ടത് ലോക്ഡൗണിൽ,നഗരഹൃദയത്തിൽ‍തന്നെ കഞ്ചാവ് വളർ‍ത്തിയ നിലയിൽ; നട്ടത് ലിയക്ടൌണനന,50.0,15.625,9.554427922043669
"Brittanil‍ kovidu baadhicchu thrushoor‍  svadeshi maricchu; aake maranam 37,460","ബ്രിട്ടനില്‍ കോവിഡ് ബാധിച്ച് തൃശൂര്‍  സ്വദേശി മരിച്ചു; ആകെ മരണം 37,460","ബ്രിട്ടനിൽ‍ കോവിട് ബാധിച്ചു തൃശൂർ‍  സ്വദേശി മരിച്ചു; ആകെ മരണം 37,460",44.44444444444444,8.571428571428571,44.63236137853329
Kitakka kittaan manikkoorukalolam kaatthirippu; mruthadeham sookshikkaan sthalamilla,കിടക്ക കിട്ടാൻ മണിക്കൂറുകളോളം കാത്തിരിപ്പ്; മൃതദേഹം സൂക്ഷിക്കാൻ സ്ഥലമില്ല,കിടകകകക കിട്ടാൻ മണിക്കൂറുകളോളം കാത്തിരിപ്പ്; മൃതദേഹം സൂക്ഷിക്കാൻ സ്ഥലമില്ല,14.285714285714285,2.73972602739726,80.91067115702212
Vilpana thutangi: shoppukalkku labhiccha aapu pravartthikkunnillennu paraathi; aashayakuzhappam,വിൽപന തുടങ്ങി: ഷോപ്പുകൾക്കു ലഭിച്ച ആപ് പ്രവർത്തിക്കുന്നില്ലെന്ന് പരാതി; ആശയകുഴപ്പം,വിലപനന തുടങ്ങി: ഷോപ്പുകൾക്ക് ലഭിച്ച ആപു പ്രവർത്തിക്കകനനനനലലലെ്്്് പരാതി; ആശയകുഴപ്പം,50.0,12.195121951219512,6.985342056580097
Thalasthaanavum vettukili bheethiyil; ottadivasam vizhungunnathu 3.4 koti perute bhakshanam,തലസ്ഥാനവും വെട്ടുകിളി ഭീതിയിൽ; ഒറ്റദിവസം വിഴുങ്ങുന്നത് 3.4 കോടി പേരുടെ ഭക്ഷണം,തലസ്ഥാനവും വെട്ടുകിളി ഭീതിയിൽ; ഒറ്റദിവസം വിഴുങ്ങുന്നത് 3.4 കോട്ടി പേരുടെ ഭക്ഷണം,11.11111111111111,2.5974025974025974,66.06328636027614
Daamukalile jalanirappu: hykkotathi kesetutthu; krameekarikkanam,ഡാമുകളിലെ ജലനിരപ്പ്: ഹൈക്കോടതി കേസെടുത്തു; ക്രമീകരിക്കണം,ദാമുകളിലെ ജലനിരപ്പ്: ഹൈക്കോടതടതിി കേസെടുത്ത്; ക്രമീകരിക്കണം,60.0,8.928571428571429,6.389431042462725
Venjaaramoottil‍ makan achchhane vetivacchu; nila gurutharam,വെഞ്ഞാറമൂട്ടില്‍ മകൻ അച്ഛനെ വെടിവച്ചു; നില ഗുരുതരം,വെഞ്ഞാറമൂട്ടിൽ‍ മകൻ അച്ഛഛെ വെടിിച്ചച; നില ഗുരുതരം,50.0,10.0,9.554427922043669
Sekratteriyattil‍ jeevanakkaar‍ adhikam; 300 pere punar‍vinyasikkanamennu rippor‍ttu‌,സെക്രട്ടേറിയറ്റില്‍ ജീവനക്കാര്‍ അധികം; 300 പേരെ പുനര്‍വിന്യസിക്കണമെന്ന് റിപ്പോര്‍ട്ട്‌,സെക്രട്ടേറിയറ്ടില്‍ ജീവനക്കാർ‍ അധികം; 300 പേരെ പുനർ‍വിന്യസിക്കണമെന്ന് റിപ്പോർ‍ട്ടു‌,57.14285714285714,9.30232558139535,16.348126556655487
Arabikkatalil nyoonamardam roopappettu; kaalavarsham joon 1nu aarambhikkaan saadhyatha,അറബിക്കടലിൽ ന്യൂനമർദം രൂപപ്പെട്ടു; കാലവർഷം ജൂൺ 1ന് ആരംഭിക്കാൻ സാധ്യത,അറബിക്കടറലിൽൽ ന്യൂനമർദം രൂപപ്പെട്ടു; കാലവർഷം ജൂൺ 1ന് ആരംഭിക്കാൻ സാധ്യത,12.5,2.941176470588235,84.08964152537145
"Kotikalute svar‍nam, es‌ttettu, bamglaavu; 1000 kotiyute kolaticchu deepayum deepakkum","കോടികളുടെ സ്വര്‍ണം, എസ്‌റ്റേറ്റ്, ബംഗ്ലാവ്; 1000 കോടിയുടെ കോളടിച്ച് ദീപയും ദീപക്കും","കോട്ടികളുടെ സ്വാ‍നം, എസ്‌റ്റേട്ട്, ബംഗ്ലാവു; 1000 കോട്ടിയെടെ കൊലട്ട്ച്ച ദീപയും ദീപക്കും",66.66666666666666,19.27710843373494,5.61222232430573
Hotspottilninnenna peril nazhsinte garbhiniyaaya bhaaryaykku chikithsa nishedhicchu eyims,ഹോട്സ്പോട്ടിൽനിന്നെന്ന പേരിൽ നഴ്സിന്റെ ഗർഭിണിയായ ഭാര്യയ്ക്ക് ചികിത്സ നിഷേധിച്ച് എയിംസ്,ഹോട്ട്പ്പ്ട്ടിിനനനനനനനന പേരിൽ നഴ്സിന്റെ ഗർഭിണിയായ ഭാര്യയ്ക്ക് ചികിത്സ നിഷേധിച്ചു എയിംസ്,25.0,11.627906976744185,54.10822690539396
"Katalaasil‍ mashipatarum pole kovidu;  20 divasam kanji maathram, naatanayaan‍ durithayaathra","കടലാസില്‍ മഷിപടരും പോലെ കോവിഡ്;  20 ദിവസം കഞ്ഞി മാത്രം, നാടണയാന്‍ ദുരിതയാത്ര","കടലാസിൽ‍ മഷിപടരും പോലെ കോവിട്;  20 ദിവസം കഞഞ്ഞ മാത്രം, നാടനയാണ്‍ ദുരിതയാത്ര",40.0,9.210526315789473,6.985342056580097
Kovidinite mukhyamanthiyute aadya pothuchatangu; thiranjetuppu kammishanu puthiya mandiram thurannu,കോവിഡിനിടെ മുഖ്യമന്ത്രിയുടെ ആദ്യ പൊതുചടങ്ങ്; തിരഞ്ഞെടുപ്പ് കമ്മിഷന് പുതിയ മന്ദിരം തുറന്നു,കോവിഡിനിറെറ മുഖ്യമന്ത്ഇയയയെ ആദ്യ പൊതുചടങ്ങ്; തിരഞ്ഞെടുപ്പ് കമ്മിഷന് പുതിയ മന്ദിരം തുറന്നു,22.22222222222222,6.741573033707865,72.59795291154771
"35 vayasulla umayaana, 2 vayasulla bhaamakkutti; koottukaarkku sammaanangalumaayi nati praveena","35 വയസ്സുള്ള ഉമയാന, 2 വയസുള്ള ഭാമക്കുട്ടി; കൂട്ടുകാർക്കു സമ്മാനങ്ങളുമായി നടി പ്രവീണ","35 വയസുള്ള ഉമയാണ, 2 വയസുള്ള ഭാമക്കുട്ടി; കൂട്ടുകാർക്ക് സമ്മാനങ്ങളുമായി നട്് പ്രവീണ",40.0,7.228915662650602,12.42188995129533
"Ky kazhuki, maasku dharicchu; kovidu maranangalilninnu jappaan rakshappettu","കൈ കഴുകി, മാസ്ക് ധരിച്ചു; കോവിഡ് മരണങ്ങളിൽനിന്ന് ജപ്പാൻ രക്ഷപ്പെട്ടു","കി കഴുകി, മാസ്ക് ധരിച്ചു; കോവിട് മരണങ്ങളിൽനിന്ന് ജപ്പാൻ രക്ഷപ്പെട്ടു",25.0,2.941176470588235,23.119742295813953
Vyaapaarikalkkum pravaasikalkkum keesephi vaaypa: dhanamanthi,വ്യാപാരികൾക്കും പ്രവാസികൾക്കും കെഎസ്എഫ്ഇ വായ്പ: ധനമന്ത്രി,വ്യാപാരികൾക്കും പ്രവാസികൾക്കും കീസെഫി വായ്പ: ധനമന്ത്ഐ,40.0,14.035087719298245,12.574334296829354
Veettil‍ kayari vettum; poleesu s‌tteshanil‍ sipiem nethaakkalute vadhabheeshani: vidiyo,വീട്ടില്‍ കയറി വെട്ടും; പൊലീസ് സ്‌റ്റേഷനില്‍ സിപിഎം നേതാക്കളുടെ വധഭീഷണി: വിഡിയോ,വീട്ടിൽ‍ കയറി വെട്ടും; പോലീസ് എസ‌റ്ടേഷനിൽ‍ സിപ്ംം നേതാക്കളുടെ വധഭീഷണി: വിടിയോ,55.55555555555556,13.924050632911392,7.171781507224269
"Paalakkaatu jillayil 16 perkku kooti kovidu; kottayatthu 3, patthanamthitta 6","പാലക്കാട് ജില്ലയിൽ 16 പേർക്ക് കൂടി കോവിഡ്; കോട്ടയത്ത് 3, പത്തനംതിട്ട 6","പാലക്കാട് ജില്ലയിൽ 16 പേർക്കു കൂടിട കോവിട്; കോട്ടയത്ത് 3, പത്തണംതിട്ട 6",40.0,5.714285714285714,13.747081017605653
"Samsthaanatthu aaru puthiya hot‌spottukal, aake 82","സംസ്ഥാനത്ത് ആറു പുതിയ ഹോട്‌സ്പോട്ടുകൾ, ആകെ 82","സംസ്ഥാനത്ത് ആറു പുതിയ ഹോട്ട്‌സ്പോട്ടുകൾ, ആകെ 82",16.666666666666664,4.444444444444445,25.406637407730738
"Bavkyoo aap: aadyadivasam nalkiyathu 2,25,000 tokkan; saankethika thatasangal pariharikkum","ബവ്ക്യൂ ആപ്: ആദ്യദിവസം നൽകിയത് 2,25,000 ടോക്കൺ; സാങ്കേതിക തടസ്സങ്ങൾ പരിഹരിക്കും","ബാ്്്യൂ ആപ്: ആദ്യദിവസം നൽകിയത് 2,25,000 ടോക്കൻ; സാങ്കേതിക തടസങ്ങൾ പരിഹരിക്കും",33.33333333333333,6.329113924050633,33.03164318013807
Chilar keralatthe ikazhtthaan shramikkunnu; vimarshakarute vaayatappicchu mukhyamanthi,ചിലർ കേരളത്തെ ഇകഴ്ത്താൻ ശ്രമിക്കുന്നു; വിമർശകരുടെ വായടപ്പിച്ച് മുഖ്യമന്ത്രി,ചിലർ കേരളത്തെ ഇകഴ്്്തതൻ ശ്രമിക്കുന്നു; വിമർശകരുടെ വായടപ്പിച്ചു മുഖ്യമന്ത്ഐ,42.857142857142854,6.666666666666667,9.878765474230743
Kovidu baadhicchu galphil 5 malayaalikal kooti maricchu,കോവിഡ് ബാധിച്ച് ഗൾഫിൽ 5 മലയാളികൾ കൂടി മരിച്ചു,കോവിട് ബാധിച്ചു ഗാൽിൽ 5 മലയാളികൾ കൂടിട മരിച്ചു,57.14285714285714,11.11111111111111,7.7305517569394535
"5 samsthaanangalil ninnullavare vilakki karnaataka; vimaana, treyin sarveesu anuvadikkilla","5 സംസ്ഥാനങ്ങളിൽ നിന്നുള്ളവരെ വിലക്കി കർണാടക; വിമാന, ട്രെയിൻ സർവീസ് അനുവദിക്കില്ല","5 സംസ്ഥാനങ്ങളിൽ നിന്നുള്ളവരെ വിലക്കി കർണാടടക; വിമാന, ട്രെയിൻ സർവീസ് അനുവദിക്കില്ല",11.11111111111111,1.25,59.69491792019645
Modi 2.0: dijittal raalikalumaayi bijepi; oru maasam neelunna paripaati,മോദി 2.0: ഡിജിറ്റൽ റാലികളുമായി ബിജെപി; ഒരു മാസം നീളുന്ന പരിപാടി,മോദി 2.0: ഡിജിറ്റൽ റാലികളുമായി ബിജെപി; ഒരു മാസം നീലുന്ന പരിപാടി,11.11111111111111,1.5873015873015872,75.06238537503394
Em.Pi.Veerendrakumaar antharicchu,എം.പി.വീരേന്ദ്രകുമാർ അന്തരിച്ചു,എം.പി.വീരേന്ദ്രകുമാർ അന്തരിച്ചു,0.0,0.0,31.6227766016838
Uthrayute maranam; anchal‍ siai veezhcha varutthiyennu  vanithaa kammishan‍ adhyaksha,ഉത്രയുടെ മരണം; അഞ്ചല്‍ സിഐ വീഴ്ച വരുത്തിയെന്ന്  വനിതാ കമ്മിഷന്‍ അധ്യക്ഷ,ഉത്രയുടെ മരണം; അഞ്ചൽ‍ സിയാഐ വീഴ്ച് വരുത്തിയെന്ന്  വനിതാ കമ്മിഷൻ‍ അധ്യക്ഷ,44.44444444444444,9.859154929577464,7.583235673413396
Kuttikkaattilninnu karacchil; manninatiyil jeevanote kuzhicchittanilayil aankunju,കുറ്റിക്കാട്ടിൽനിന്ന് കരച്ചിൽ; മണ്ണിനടിയിൽ ജീവനോടെ കുഴിച്ചിട്ടനിലയിൽ ആൺകുഞ്ഞ്,കുട്ടിക്കാട്ടിിനനനനനന കരച്ചിൽ; മണ്ണിനാിിിയിൽ ജീവനോട് കുഴിച്ചിട്ടനിലയിൽ ആൺകുഞഞഞു,66.66666666666666,15.584415584415584,4.854917717073234
Thettaaya vivarangal iniyum choondikkaattum; trampine porinu vilicchu tvittar siio,തെറ്റായ വിവരങ്ങൾ ഇനിയും ചൂണ്ടിക്കാട്ടും; ട്രംപിനെ പോരിനു വിളിച്ച് ട്വിറ്റർ സിഇഒ,തെറ്റായ വിവരങ്ങൾ ഇനിയും ചൂണ്ടിക്കാട്ടും; ട്രാപിനെ പോരിന് വിളിച്ചു ട്വിറ്റർ സിയോ,44.44444444444444,6.329113924050633,31.55984539112945
"Mahaaraashtrayil kovidu baadhithar 60000 tthinarike; raajyatthu maranam  4,710","മഹാരാഷ്ട്രയിൽ കോവിഡ് ബാധിതർ 60000 ത്തിനരികെ; രാജ്യത്ത് മരണം  4,710","മഹാരാഷ്ട്രയിൽ കോവിട് ബാധിതർ 60000 ത്തിനരികെ; രാജ്യത്ത് മരണം  4,710",12.5,1.5151515151515151,70.71067811865474
Samoohavyaapana saadhyatha thallaanaakilla; paalakkaatu atheevajaagratha,സമൂഹവ്യാപന സാധ്യത തള്ളാനാകില്ല; പാലക്കാട് അതീവജാഗ്രത,സമൂഹവ്യാപന സാധ്യത തല്ലാനാകില്ല; പാലക്കാട് അതീവജാഗ്രത,20.0,3.8461538461538463,16.068568378893033
Chynaa vishayatthil modi ‘nalla moodil’ alla: madhyastha sannaddhatha aavartthicchu tramp,ചൈനാ വിഷയത്തിൽ മോദി ‘നല്ല മൂഡിൽ’ അല്ല: മധ്യസ്ഥ സന്നദ്ധത ആവർത്തിച്ച് ട്രംപ്,ചൈനാ വിഷയത്തിൽ മോദി ‘നല്ല മൂടിൽ’ അല്ല: മധ്യസ്ഥ സന്നദ്ധത ആവർത്തിച്ചു ട്രാപ്്,30.0,5.405405405405405,37.99178428257963
